Step,AgentID,Theta,ChosenEp,ChosenEs,Payoff,RunId,iteration,nu,theta_L,theta_H,delta_W,safety_bonus,performance_bonus,developer_class,developer_params,contract_type,correlation_k,DisasterOccurred,SocialWelfare
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4322,322,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4323,323,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4324,324,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4325,325,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4326,326,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4327,327,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4328,328,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4329,329,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4330,330,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4331,331,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4332,332,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4333,333,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4334,334,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4335,335,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4336,336,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4337,337,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4338,338,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4339,339,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4340,340,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4341,341,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4342,342,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4343,343,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4344,344,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4345,345,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4346,346,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4347,347,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4348,348,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4349,349,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4350,350,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4351,351,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4352,352,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4353,353,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4354,354,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4355,355,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4356,356,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4357,357,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4358,358,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4359,359,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4360,360,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4361,361,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4362,362,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4363,363,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4364,364,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4365,365,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4366,366,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4367,367,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4368,368,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4369,369,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4370,370,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4371,371,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4372,372,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4373,373,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4374,374,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4375,375,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4376,376,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4377,377,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4378,378,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4379,379,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4380,380,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4381,381,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4382,382,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4383,383,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4384,384,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4385,385,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4386,386,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4387,387,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4388,388,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4389,389,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4390,390,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4391,391,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,0.0,4392,392,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,True,-1000.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4393,393,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4394,394,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4395,395,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4396,396,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4397,397,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4398,398,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4399,399,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4400,400,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4401,401,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4402,402,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4403,403,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4404,404,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4405,405,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4406,406,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4407,407,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4408,408,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4409,409,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4410,410,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4411,411,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4412,412,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4413,413,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4414,414,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4415,415,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4416,416,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4417,417,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4418,418,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4419,419,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4420,420,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4421,421,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4422,422,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4423,423,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4424,424,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4425,425,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4426,426,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4427,427,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4428,428,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4429,429,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4430,430,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4431,431,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4432,432,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4433,433,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4434,434,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4435,435,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4436,436,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4437,437,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4438,438,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4439,439,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4440,440,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4441,441,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4442,442,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4443,443,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4444,444,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4445,445,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4446,446,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4447,447,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4448,448,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4449,449,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4450,450,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4451,451,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4452,452,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4453,453,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4454,454,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4455,455,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4456,456,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,1.0,2.2371673121949318e-07,3.70181270944906,150.0,4457,457,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4458,458,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4459,459,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4460,460,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
0,1,2.0,0.0,4.255556859445971,150.0,4461,461,0.5,1.0,2.0,1000.0,150.0,75.0,<class 'src.agents.rational.RationalDeveloperAgent'>,,fine,0.5,False,-150.0
